% K_lin=8.035300  p_cw=[-2.695200 31.026600 -64.676800]  p_ccw=[2.343300 4.917800 -23.132900]
Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]
        0.0000000000         0.0000000000 5296722613706926411944552730076527461762630514553326151186859951598688713333864144923135575511151781202680064164314391140755803642481899077603126662925115428969279796951257563791360.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 406892953009562695497524933665169196735502291122774338965372948196940255638936439563468101101738616705666304818774126062501477060221495523716583475485850566463794816054640606223367563821302965247063716036792685689138895330106765475840.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 5046538994469817645723755254219936451890026412320939255924765989406028465858690699923023626116458227855135370246315803718051611786373609270909716227574717427627841649621036305481728.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 1962650042908276072966254750526441006957519668703618650631146434709105716578840025881197881828330272078133858574093570599466078408232516922880258310717741029450866055083702965705636851841166488751655370283100442748396077258965933133770285645824.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 90768000676727494849893589985800662124501600114770175176213315866139694249378859656003881553109019058748301860185787068318282023836743985458456216214390434612869484327941889350922869695725349159863054204339836169840335257600.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 45395725627823074424760817577431035107187769228356608942628211167060388721966126894464129334483568183773125922313998865106269686822660518799213971550542906930354541082639354735090114427930031055765084373375604799996933701632.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 926742847097614426492682650701366539283955315097237841562797627123394256707464120168007210395914039347216120358398296962787193006124032694898599163807262305730258478412780586826121645867206884291596268860099488763427784099085093933561336037376.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 37083918834936348079896835454460310379399246923528831364952960271419670505470783619553610189352324702933276131760695454657582074119564402418770207113968228157571931122529732974791541558405878882762752.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 461486428887841899299248037385378154196494199811126698683304977436484749228800670443914353534189750442203110063420075949637574355177523054913163685126759330594162981492348231638232479954283536161962908818485846314160689535276641709995994535215629455430402334840323814283293939990528.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 2027991779902496902629584926458801092768792491047704564696670388617403473185124054739682793313842142235896505043605623806031042175967531679865751398073861014457686160398276638934030179015988681756887427275691419098877602811595337024211800930618883207322630853530484736.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 90937903031602655618278300365302932964578861213982084910032237366480131387831581702510227452927126482061921276169666880576476820587814782997114424036574126190538312396344689687447623552368782924787349460127055530934499540992.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 72745577276562955035170543599589882809866704395074234772732178648183640578008624352079379405137259641218787393826137962292088086771621400418430304158731609766699132610986647830778520092307920655482880.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 929848933914246365934682392765162180550812263618563419815909763180552588786752633093219228263053759101717308572585797010597335395980281677616581413443784245208998104680036650395517181480395520181004901575117387191146720910301162666843820785664.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 107312499498645225403180452043545548202268926982051156524398571819191590189962705262522786683862529722814514425173269981647512641432506160912020627535649786814506476365627755179825293638648247051354112.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 9353164049981891430814757846261070682132214540266421355225881189064943700924303119977709008775507986462090911695000089341156239238254986121489465414897524533833337836080100366289050607334377285913369206162854206849396340709220857978270608054627770302464.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 37083991864335021535968267250376541002491955766397997140850388372066864204227746839536044978642976003709025546060879105319363336010914964970514346207301957131419070909235855388248109738999170172190720.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 48195538425561968933666514271243068854517517589849317210446818607822914436188317878051091237547218171727342438964892399646934260780173236723428033036288.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 5835529826263384971834641592553380653065531233462971554948320061322786635868794033989913256826454448748806491477580144585814426884913018388872973093681992214613677898180294218641382609629133318084644333829720341910093052243885886329365003468285895770112.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 116711976241106530143754126484724749621329567653498167952045710309908137838435858870123754563045323219088164710344049942423264615598451841905775989190274694443555397981509643080199338928347752093974528.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 4914589075944434573482034325552762189899849426598107125629222385058911776910046256391668940067463305461916012048567123099002328801943476300805850130557415393429861131512569234764293229781827071040599309990088803457609752375794863506285489946605679280128.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 25673864105467166874551255999040296188433452987800826735528918051346124020518119895905840800303272270813630402088683632736848010691195657902879057903616.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 926723261000405274158131403428417783916723934713492565935976455385281948590860079496864426504754319997305287024583959118200421396164272624676537898914786386029021631924690711764398585285914560631542769090402544017852147653445015369967114125312.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 468017870245525427496880307998747987059357874894995047090787666627580292289303396012891938698077014503350013885027703116691237078031239166450373098771646290623274026008576.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 88810987998971423994641561556608958205481177060433925918779544218326530698434305231594399783077933546619856988235683195688110404318529313983337029124888504810446397736443599582427872003367795134453866283388787363705642660496258695760246584624807936.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 4774024329389266349213486839561768225245133740004791441393212920105559455154680728414196365086091711135656911796853199270554648672158550069974807499946251004214810329992214834315264.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 11707577179093934306106635299937146179266237015643584676011991998919184146624172490570839232731681070204290245152532241513008830391758169308231279220360476458989838958656404968849820429514129736057181627718016434176.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 5285539308324640248972131436518056874011706649691869824161494801200454493805876615859312734776381042625637715539849240127551266880143969839755760636014904111607920050192087403986944.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 19108464589720992642613117129729074928933045413988609208159251414897772591192744585228448318788938944567052702853839001786155533772162115964921243169733346467325825330833168847844913757442100999306814581459197624320.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 5363887820509084122845028797757320047302883379962204073259246639891121074823979047173989873852053797301552163975489213248799334593499222224510523218533612421411263635393422641071327380627459760131454878592592141454926073529721306834337442849771214602240.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 948726048687752644257265865192245595721945656298849316235006473569810666520766026181693072782514491995407059415107860280109665833763018399458838414476120536495606107996160.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 54207703389547581918862758121177889641986388306320826326193884585207695291551836066790251272539212701059587743352306001019247503727627060394018553775766493417743141211495923103074067846474934543899396656411239558824295978569254928938211164926509056.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 694230693213893025662484973740127416261428252099717125021345281951427925570564795174865050343974802307687497588614451737926451809842310683383520549745312001960573153029982127666861003100411836060709709062509622881943552.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 25370213234847173315506617924523608913672353276324140943781076718575581815355578619340389958814248923274904071679851034999297618871878656886917826609152.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 5576989319578851267539452394360670134674332185513420067005513334195011872232575331874906268167982218646282648668004803574519903648108623789514569452210131351352268669402273837842110959300170599489093800374979372876603361696153600.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 8715686858886010180051857218229797065622257214317084482203708032173088881787778428374655046610509051618264057059044859087339256056287467164984610270214769935573622027812970953724906593251877301463205683976328135134699003208573879961718563338041161678848.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 3983892671587313115915025537008815132491468110078124088632603818175871898745394252033630048256039294920450987411160964317469705571225649478434269333264314820269924068405130899182608598721003720343008705647835685387310443663333143471898332727550589009920.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 25370550364457547703077927895689913062804529916267325012460795859539759385415078152715288380054053492090314611320815993585802638941865409745754597097472.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 3671461524276237699353533904064938210253767799576700949329920697416183659652994580607954676988906272216813359625745283935879288937258542238317080687296038964760712028395119772287517869992596156601398124499241188581280666791968768.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 483451492610263111273208609190069201119971304545998681525416055304329621314174574946678098699616813178731837838740861427471987230772983035594786998478882536771891996454849029137538283646149188450884848861378227648498428416782747303936.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 133454998369094825782615807821792188155113707902717361880421162138269387910286047942045079679561357427912673143080768513835550368437998042863027373583253106315244405980981049122235613184.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 13716979636969614158874391436344714559968678976619627069378803279236124646970127064552413876664646174355793602067114027194682544462855891704831788852218201325937483498654859616239443193508707898427913365720559255552.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 72745560907914942784387221121480681433203777757799715673023804602874804606173464182005547539917846924223370726626545557497946941869340201178274861663069626693103253983405853010665151121348160829521920.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 35153221830501902490758416364574242051767584275018323014940062719976866220808349686040783988183286700284061119096655105350682729448006955685909534605312.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 3603316459211554974578490866211393969708966189846093351156494275722883394699631568942168866220793250682738712591098643832451416928556930553775101248284474095259509942441692413308026890113933053563245662487369299466765175633916755548182475321179820261376.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 5303814086800766948247279535621235363521540414840804749725535549168617447930981005042006839215681754899408314401904705928434964733170262234016420865981622334629337749214505958637568.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 5835531273455699618028658962031069544931311808840449241873205127816815620347092181404632564935401868516844450192047785840939294856554569890327338275465711277411070752283981460719948576959995784546085398545680565922822643461685048892608195472296108883968.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 4824071356774026459339130253976592402577250770489781223105156296900508610903413087600757756584277015373872302645318297661866910677575904346992361771092042706741115443163684604729708989986903182529924374185921211860882771591299072.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 6326968909482398239147810197844333553265494600663138934997621262889730740613972163173102313227754728511074960326822166635710961886143977501163405879514557258174829668186694183026688.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 3946584726589789303594987596242821050825372336577412763788228115044054219319471966068392486236107108449791218747221686224547934865217676924547863549566614627888772445026222040154112.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 12375665288688930651683757690634715241300708817501212281196005512827905137689791778184626895187838068800559148636818685905875663090263278904230283179023745780114485201324715198796633479935878924102281117646146502656.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 8425871803658873930906449714691561252747946477379059387880391863884349722623990841631088862985854083471471389998879302631189575863372708077194662561420118305926426769536475029296628400209849641112193606477625857306483441458644143920150138912500067860480.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 110556836297108195737494686017010909231905153859777744471333798840447996660251172128918791990201989093825600560108681835803519587107001791217743858625790003380224.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 44826347694550302859366150073017815019933783546080322379148648779124195011761893338741320362646140397361590450765969517113080986002602138111913771401216.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 21173243185215811263108720827527051033077342940129409610200614477979468888131361957882571268652270711346705775731220573035334380114742327935329827141302071307438074268099170327470446631573392022082021359738607894528.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 3993705735543773286912177589652891439731252304527482491387480685465111982148979109223080283228499833564663654744982150911111807870724342727957953348373211910698915082822574698927948578231834357299500876931900338477851617716936796259803634933621835431936.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 207134866521447784592738978511995797038043748321285577206380985198587999511537135958774027114069430618611868172633277778057893975395447974951964670444967227817984.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 54900600215972118151427005853493580237574539480717650560256710794812558952969142837115239648014630280814352116854584714962862609995656397330286293300744080241423125573823079577306428243843123930376889235213851093971309454916683411973900552688893952.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 483548367247182804425486628739000638149364998259761693815048189994705340886197791483459634261475079274899296999391977446773579747933404685654360234257661803668675316512712885209695914091739414358516023049132569933922945241642560389120.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 40024748301711518032143257187906047888515760350946128188112516946982912998908540775623772601330271708227611450098654256263164657798776485216929756217344.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 1170745633358387690094819653835126890390169570694908254114442703060350452168790543582414118105883536263380733365717745404668063832378403997285103577989471928901531592556544.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 1268051789982391176009057871266584590553999983934577456100706283809055930722557473042341433367038737829887433119603643881088607164100725426582808236903101123065435299774464.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 745901004224172120432646125094089749035224012098552318821851034116691917507232608035106611505204323830887943602615467894338980787358717877036161752749727601206217733834791756759040.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 6964128583411072414494216598759138414877417927654852086224225133162397335267252625271319958152298170820038615356441204317912316438333325058134010534462300288368031715391808329556528606581020970366606541599002484819024511039414065099408145881748117389312.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 12560482089585297177096698774826148306297760557933138101945992783504985190699167326366157506971453134658869386496466311567779587408258449735528507573396189251031641610078126080.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 662960739017603901509159775426055346304630439505574632510829829917124110454669721488573461913116396615440712449651258758291352129416320462295328306661970433429089242262496983646208.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 438671594116132678355985802064778072630499500751467700354471672480840917136880145617034581556694362016393295517484912186765748379212267972181618931059000112011275802670363288293246018668626616141707847999011787842340199244464145127596210782208.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 1465570258602192004287656792162402197787409939974386260769022434196497073406148747117434123653592558958578942070186846120637734545448091920338387004831914792408774342606848.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 874619578984.1289062500         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 50141871055649682653983974972308544047999993774943923039561873185138740715434692639126516024594406952250662428288499284060186914025528014574167169657148703561881900912497131520.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 928575867923480827961440799343655318872753547446292416418730758672292117097334062791998379424151524389417737784850330120395161410596619582484741678727520094101465566569056129292664497907300139571670569387303872604641954362912827718903139401728.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 874619578987.4790039062         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 21862405605699552103431213059505431730485368326426399562007112260360792294337045757667064029133869287983173783019526875547218203380546145348371829746938324230965873883751197557161293933978798862642954889507232918700282884310288492216858101084585984.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 7372477010771613526074483667094089436783733173204769769037349762016119520848320230801107758244739236634988750854978829883776099776370468482196612251847476459506142829738704619333036515567337573787666581853432438196672099164094464.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 4787194208730908324265144652834387762233225720008110865357320820076993329982008211192889976423088001404593866640222529319487867397621715669896448159792867278308710088936675289858048.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 2268564644172211165625005243613049799179534013019989603654520213456680293686032675883907275515032433954856172434849137940235247325588659522354237111426191609735801195505023392909232099169775306710202001120733218728833237084322329595598946172928.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 949424487121610375704982972889271918506389485208424519024407731632597444882706767461387148518278657332381578930886230465134148926171323865848386510047913239675159223205888.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 5303877095123204746053250932108881164624460451760146661514835124113755941105286621673264064380022350494770333025684387201342545763472918996787980470583591182274605501276719826337792.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 24409187705570067207897116311552.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 178935394981146681010150120656706292178627485883149040528652709081993196825367609783751601626382228754210320852717661594768917804075207021455197036592824819122176.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 88441310592234816246040346526268866460707479977214268453871977966272433763038993788607689635871553430113625395930929304296999661283376351504472809678283703251884974665864480689699357473528313945085721644272704790688963518217771041282903461561630720.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 50340093303327109725659417298453540393813328792988588208134722029822176425157507001363916336970678404200944634134404012059642620585851009415770473274841211337068264216460615346447442406618813545964487126844376772765095559168.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 2524696090840382327878755842100347786546717458861182322286214734623296436989539597081121791826466229758259455668804055171147771757889058058434526193765707305536257494121204338917376.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 17017674219976517199238918230356152225124710157895750406198095065771594082070033565185755908202322406456775305648051791219643890910173281757007905485498561542667894700524363038459470184651509858501557180232600911872.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 745993011178603118602157945109345401942201259874618398169994483093199045165357587075691977832515849569537854086728730954387886226339413266304194509878222130934067920884051803635712.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 532945189204933323338695516980963573885796659209836639968081176413271751102891004049735547419415837663146705551549415129821879208795510195771095691171448259856268353610800243972449579517178044931810958354430321208697933663885011714048.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 28806791175697721945670505046047248740293266583794737738731600434259723842895547275078772378114267982216235078508500991639921876665393205893607308604791314231191521774409083493972845556442347529168621649521952161792.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 103042631031575059443805014042486237252744999710059010930314870388126553646907190337352284220742793080372725809152.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 2048405582341232694507616488043924707635398610927558982631424.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 1677515393800145216223845980664085322072319195951868221256375814570749586577790104108907788867054246190208517913212024980272929296222553180579063400352979397714666636332206524846206235170893710013705703386995723288312425483248888752779818958848.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 216056243513716968808751104770304058419517484313542523775029134689650174893815838559786610091468384345501671404503308960043818486883043657772595472139925944718715000777838457470292158524968456449744564409229072760153915294617723469824.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 2781003689192649965361367885616168092326835173007212353330368805866671171392581063708918838731106876094668544783433356598755095135267914189064934416056579916082429642145217816559616.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 37786413573703583776095117183463069827370370433330117043817763084609962534502400.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 792654065105936723885897298574382927707630005286509045368828587819002135512375008484949259188019518898467171732788933250656922150037975448508375501563754859566391968274151100121088.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 26340593914515048970036084518097017227234733921211677481800076449557086149550320121557325630066917803361770300385834929973527102237065259147559437622750743459182870577410458465795969635198673681907712.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 5528726368902072367157112440775849309307252672663932516859935503219466994027892044597638606450243525262252601087401886969017116715466406065625167552189018960178516371513401927532544.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 293486648191130649832104236003682822120956893122447033515512161611579678047291902154513279261225270744984016548843448740033530053919682165166806069925791987569639762002632814276309104423004613407950900452626477719098939609787226404165997559808.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 930684867818481970072058225355469047577297297757277899930220986702314644196950079453313615356489343111167442059603932645440719167042940352771257969094834706845665773995946463850478973929807158779680886037202613048483678380642357888284513796096.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 37786413570684866173579988990184767142708529555527168512652185619380218913357824.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 4769908286860857029498972008083713857143828224543060301439717987976336169955832137715937681319632369517853555414756286051092489811137020242788405275891768744026468451846273632305152.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000   2625636.0000137626         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000 5293718802949931555082892129376964736603742130127687347985403394745202386213272888975470437901448828631002956139193062057940786783453545726939026683913760600211725913753682807095296.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
        0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000
