3.89,3.49377364075913
3.9,3.50064499193149
3.91,3.50753880413915
3.92,3.51445529909428
3.93,3.52139470218079
3.94,3.52835724253995
3.95,3.53534315315875
3.96,3.54235267096084
3.97,3.54938603690026
3.98,3.55644349605812
3.99,3.56352529774225
4,3.57063169558994
4.01,3.57776294767395
4.02,3.58491931661185
4.03,3.5921010696789
4.04,3.59930847892449
4.05,3.60654182129241
4.06,3.61380137874502
4.07,3.62108743839148
4.08,3.62840029262028
4.09,3.63574023923611
4.1,3.6431075816014
4.11,3.65050262878264
4.12,3.65792569570162
4.13,3.66537710329196
4.14,3.67285717866099
4.15,3.68036625525734
4.16,3.68790467304436
4.17,3.69547277867974
4.18,3.70307092570153
4.19,3.71069947472081
4.2,3.71835879362146
4.21,3.72604925776713
4.22,3.73377125021593
4.23,3.74152516194307
4.24,3.74931139207181
4.25,3.75713034811327
4.26,3.76498244621526
4.27,3.77286811142074
4.28,3.7807877779363
4.29,3.7887418894112
4.3,3.79673089922732
4.31,3.80475527080076
4.32,3.81281547789554
4.33,3.82091200494998
4.34,3.82904534741646
4.35,3.83721601211528
4.36,3.84542451760313
4.37,3.8536713945572
4.38,3.86195718617554
4.39,3.87028244859455
4.4,3.87864775132463
4.41,3.88705367770478
4.42,3.89550082537737
4.43,3.90398980678394
4.44,3.91252124968346
4.45,3.92109579769403
4.46,3.92971411085955
4.47,3.9383768662427
4.48,3.94708475854562
4.49,3.95583850076015
4.5,3.96463882484911
4.51,3.97348648246057
4.52,3.98238224567715
4.53,3.99132690780229
4.54,4.00032128418595
4.55,4.00936621309196
4.56,4.01846255660991
4.57,4.02761120161404
4.58,4.0368130607725
4.59,4.04606907360999
4.6,4.05538020762732
4.61,4.0647474594818
4.62,4.07417185623236
4.63,4.08365445665394
4.64,4.0931963526258
4.65,4.10279867059902
4.66,4.11246257314865
4.67,4.12218926061667
4.68,4.13197997285227
4.69,4.14183599105663
4.7,4.15175863973992
4.71,4.16174928879902
4.72,4.17180935572522
4.73,4.18194030795191
4.74,4.19214366535325
4.75,4.20242100290601
4.76,4.21277395352759
4.77,4.2232042111048
4.78,4.23371353372936
4.79,4.24430374715751
4.8,4.254976748513
4.81,4.26573451025496
4.82,4.27657908443372
4.83,4.2875126072611
4.84,4.29853730402354
4.85,4.30965549437041
4.86,4.32086959801286
4.87,4.33218214087303
4.88,4.3435957617278
4.89,4.35511321939664
4.9,4.36673740052891
4.91,4.3784713280531
4.92,4.3903181703578
4.93,4.40228125128371
4.94,4.4143640610157
4.95,4.42657026797629
4.96,4.43890373183529
4.97,4.45136851776639
4.98,4.46396891210003
4.99,4.47670943954328
5,4.48959488216299
